date,store,item,actual,prediction,residual,method_name
2018-01-01,1,35,,39.27252195255732,,lightgbm_global_lag
2018-01-01,1,36,,45.2250767744676,,lightgbm_global_lag
2018-01-01,1,37,,15.07778918976912,,lightgbm_global_lag
2018-01-01,1,38,,47.91614407559191,,lightgbm_global_lag
2018-01-01,1,39,,25.85257278965477,,lightgbm_global_lag
2018-01-01,1,40,,16.873576771684046,,lightgbm_global_lag
2018-01-01,1,41,,13.60384219415824,,lightgbm_global_lag
2018-01-01,1,42,,19.17792923097289,,lightgbm_global_lag
2018-01-01,1,43,,29.513289531953887,,lightgbm_global_lag
2018-01-01,1,44,,17.136686075289628,,lightgbm_global_lag
2018-01-01,1,45,,48.70687675217494,,lightgbm_global_lag
2018-01-01,1,46,,33.449480890736496,,lightgbm_global_lag
2018-01-01,1,47,,12.309038056492719,,lightgbm_global_lag
2018-01-01,1,48,,30.845969011793635,,lightgbm_global_lag
2018-01-01,1,49,,18.519978831320373,,lightgbm_global_lag
2018-01-01,1,50,,37.77491404685444,,lightgbm_global_lag
2018-01-01,2,1,,17.224861956135424,,lightgbm_global_lag
2018-01-01,2,2,,50.079386121480674,,lightgbm_global_lag
2018-01-01,2,3,,31.354253623958765,,lightgbm_global_lag
2018-01-01,2,4,,19.616545376609647,,lightgbm_global_lag
2018-01-01,2,5,,15.269679224957185,,lightgbm_global_lag
2018-01-01,2,6,,47.353812509292645,,lightgbm_global_lag
2018-01-01,2,7,,49.59922642194944,,lightgbm_global_lag
2018-01-01,2,8,,64.63830951621621,,lightgbm_global_lag
2018-01-01,2,9,,40.39810501782838,,lightgbm_global_lag
2018-01-01,2,10,,58.7261691242017,,lightgbm_global_lag
2018-01-01,2,11,,57.267509855426724,,lightgbm_global_lag
2018-01-01,2,12,,58.012128598766225,,lightgbm_global_lag
2018-01-01,2,13,,71.23571431772905,,lightgbm_global_lag
2018-01-01,2,14,,48.269581742524885,,lightgbm_global_lag
2018-01-01,2,15,,75.2573923613006,,lightgbm_global_lag
2018-01-01,2,16,,19.281776705424036,,lightgbm_global_lag
2018-01-01,2,17,,26.80115983203916,,lightgbm_global_lag
2018-01-01,2,18,,69.47838100706765,,lightgbm_global_lag
2018-01-01,2,19,,32.22838992689716,,lightgbm_global_lag
2018-01-01,2,20,,38.140339227187404,,lightgbm_global_lag
2018-01-01,2,21,,34.44957797907734,,lightgbm_global_lag
2018-01-01,2,22,,69.83476466624879,,lightgbm_global_lag
2018-01-01,2,23,,24.140842664334887,,lightgbm_global_lag
2018-01-01,2,24,,52.144148563721906,,lightgbm_global_lag
2018-01-01,2,25,,69.48320803890215,,lightgbm_global_lag
2018-01-01,2,26,,41.39742809738104,,lightgbm_global_lag
2018-01-01,2,27,,19.635368091541828,,lightgbm_global_lag
2018-01-01,2,28,,74.57755118738463,,lightgbm_global_lag
2018-01-01,2,29,,59.1160090781211,,lightgbm_global_lag
2018-01-01,2,30,,32.94874218702551,,lightgbm_global_lag
2018-01-01,2,31,,48.68998269894609,,lightgbm_global_lag
2018-01-01,2,32,,38.07618692262694,,lightgbm_global_lag
2018-01-01,2,33,,56.488987734673316,,lightgbm_global_lag
2018-01-01,2,34,,21.83260477623778,,lightgbm_global_lag
2018-01-01,2,35,,53.06927394115711,,lightgbm_global_lag
2018-01-01,2,36,,66.0256828620105,,lightgbm_global_lag
2018-01-01,2,37,,23.166765984958822,,lightgbm_global_lag
2018-01-01,2,38,,69.34258978599713,,lightgbm_global_lag
2018-01-01,2,39,,36.01038903568083,,lightgbm_global_lag
2018-01-01,2,40,,25.277999960181592,,lightgbm_global_lag
2018-01-01,2,41,,17.889925933809945,,lightgbm_global_lag
2018-01-01,2,42,,31.75050578874537,,lightgbm_global_lag
2018-01-01,2,43,,43.17629705118051,,lightgbm_global_lag
2018-01-01,2,44,,23.550219354408874,,lightgbm_global_lag
2018-01-01,2,45,,71.60657280139019,,lightgbm_global_lag
2018-01-01,2,46,,48.466528289294914,,lightgbm_global_lag
2018-01-01,2,47,,19.825689378467583,,lightgbm_global_lag
2018-01-01,2,48,,39.660368948945994,,lightgbm_global_lag
2018-01-01,2,49,,24.370241826535548,,lightgbm_global_lag
2018-01-01,2,50,,53.68318059264215,,lightgbm_global_lag
2018-01-01,3,1,,16.061393707569522,,lightgbm_global_lag
2018-01-01,3,2,,43.26623036427938,,lightgbm_global_lag
2018-01-01,3,3,,26.73477832726838,,lightgbm_global_lag
2018-01-01,3,4,,15.741892327944266,,lightgbm_global_lag
2018-01-01,3,5,,14.440025778195169,,lightgbm_global_lag
2018-01-01,3,6,,42.337773484716166,,lightgbm_global_lag
2018-01-01,3,7,,43.12121821258399,,lightgbm_global_lag
2018-01-01,3,8,,54.16434999887687,,lightgbm_global_lag
2018-01-01,3,9,,38.28980651548858,,lightgbm_global_lag
2018-01-01,3,10,,51.56452137701111,,lightgbm_global_lag
2018-01-01,3,11,,54.24392697675378,,lightgbm_global_lag
2018-01-01,3,12,,51.99034890767203,,lightgbm_global_lag
2018-01-01,3,13,,65.575826181096,,lightgbm_global_lag
2018-01-01,3,14,,42.440472912553695,,lightgbm_global_lag
2018-01-01,3,15,,65.3127464578275,,lightgbm_global_lag
2018-01-01,3,16,,19.128003533494645,,lightgbm_global_lag
2018-01-01,3,17,,23.465429476875208,,lightgbm_global_lag
2018-01-01,3,18,,61.739194308187365,,lightgbm_global_lag
2018-01-01,3,19,,28.827071701747577,,lightgbm_global_lag
2018-01-01,3,20,,36.616415924860675,,lightgbm_global_lag
2018-01-01,3,21,,30.53134928779059,,lightgbm_global_lag
2018-01-01,3,22,,57.23457749541011,,lightgbm_global_lag
2018-01-01,3,23,,21.71834509786937,,lightgbm_global_lag
2018-01-01,3,24,,54.21197548797587,,lightgbm_global_lag
2018-01-01,3,25,,59.04902350043518,,lightgbm_global_lag
2018-01-01,3,26,,33.77838155403112,,lightgbm_global_lag
2018-01-01,3,27,,16.279511560022822,,lightgbm_global_lag
2018-01-01,3,28,,63.67012884306561,,lightgbm_global_lag
2018-01-01,3,29,,52.22539501303124,,lightgbm_global_lag
2018-01-01,3,30,,30.063549125846773,,lightgbm_global_lag
2018-01-01,3,31,,41.62279957547704,,lightgbm_global_lag
2018-01-01,3,32,,35.1515201183121,,lightgbm_global_lag
2018-01-01,3,33,,52.111089693928086,,lightgbm_global_lag
2018-01-01,3,34,,18.937769911617693,,lightgbm_global_lag
2018-01-01,3,35,,50.272276542940546,,lightgbm_global_lag
2018-01-01,3,36,,56.196636949879974,,lightgbm_global_lag
2018-01-01,3,37,,21.040080285389315,,lightgbm_global_lag
2018-01-01,3,38,,58.700304142468525,,lightgbm_global_lag
2018-01-01,3,39,,32.61530366970734,,lightgbm_global_lag
2018-01-01,3,40,,21.75539128708651,,lightgbm_global_lag
2018-01-01,3,41,,15.24609683887511,,lightgbm_global_lag
2018-01-01,3,42,,27.117831461837817,,lightgbm_global_lag
2018-01-01,3,43,,37.5010465924135,,lightgbm_global_lag
2018-01-01,3,44,,21.29503647029638,,lightgbm_global_lag
2018-01-01,3,45,,60.9648258507706,,lightgbm_global_lag
2018-01-01,3,46,,44.013598279311964,,lightgbm_global_lag
2018-01-01,3,47,,16.27929403394157,,lightgbm_global_lag
2018-01-01,3,48,,39.61405097115434,,lightgbm_global_lag
2018-01-01,3,49,,22.208725942367668,,lightgbm_global_lag
2018-01-01,3,50,,49.50558976558976,,lightgbm_global_lag
2018-01-01,4,1,,16.26142083806949,,lightgbm_global_lag
2018-01-01,4,2,,39.9701421018568,,lightgbm_global_lag
2018-01-01,4,3,,26.68756465677696,,lightgbm_global_lag
2018-01-01,4,4,,18.418878979934885,,lightgbm_global_lag
2018-01-01,4,5,,12.229271418452347,,lightgbm_global_lag
2018-01-01,4,6,,39.17719813724394,,lightgbm_global_lag
2018-01-01,4,7,,39.76508922750931,,lightgbm_global_lag
2018-01-01,4,8,,51.07969856342775,,lightgbm_global_lag
2018-01-01,4,9,,35.76420046205257,,lightgbm_global_lag
2018-01-01,4,10,,49.610423632852864,,lightgbm_global_lag
2018-01-01,4,11,,51.90069805216619,,lightgbm_global_lag
2018-01-01,4,12,,50.0162655513347,,lightgbm_global_lag
2018-01-01,4,13,,62.17852863140844,,lightgbm_global_lag
2018-01-01,4,14,,40.121734708784906,,lightgbm_global_lag
2018-01-01,4,15,,59.127218324261925,,lightgbm_global_lag
2018-01-01,4,16,,16.506645036506917,,lightgbm_global_lag
2018-01-01,4,17,,20.414436844437446,,lightgbm_global_lag
2018-01-01,4,18,,56.88282796996241,,lightgbm_global_lag
2018-01-01,4,19,,27.68107930402878,,lightgbm_global_lag
2018-01-01,4,20,,30.909083891489473,,lightgbm_global_lag
2018-01-01,4,21,,27.206765153434404,,lightgbm_global_lag
2018-01-01,4,22,,54.001769095496954,,lightgbm_global_lag
2018-01-01,4,23,,19.109114799147598,,lightgbm_global_lag
2018-01-01,4,24,,44.41346122917654,,lightgbm_global_lag
2018-01-01,4,25,,54.901099737448774,,lightgbm_global_lag
2018-01-01,4,26,,31.32526095070722,,lightgbm_global_lag
2018-01-01,4,27,,14.508523986468521,,lightgbm_global_lag
2018-01-01,4,28,,60.68720462628988,,lightgbm_global_lag
2018-01-01,4,29,,49.6916889457782,,lightgbm_global_lag
2018-01-01,4,30,,26.26520466292375,,lightgbm_global_lag
2018-01-01,4,31,,41.89284967936125,,lightgbm_global_lag
2018-01-01,4,32,,30.84253612239341,,lightgbm_global_lag
2018-01-01,4,33,,47.01094482168069,,lightgbm_global_lag
2018-01-01,4,34,,17.5498248587086,,lightgbm_global_lag
2018-01-01,4,35,,43.20451127730253,,lightgbm_global_lag
2018-01-01,4,36,,54.31256972191295,,lightgbm_global_lag
2018-01-01,4,37,,20.571695676038104,,lightgbm_global_lag
2018-01-01,4,38,,56.556563242065245,,lightgbm_global_lag
2018-01-01,4,39,,30.78855338167833,,lightgbm_global_lag
2018-01-01,4,40,,20.01687092584979,,lightgbm_global_lag
2018-01-01,4,41,,15.969555874520221,,lightgbm_global_lag
2018-01-01,4,42,,23.58139640226918,,lightgbm_global_lag
2018-01-01,4,43,,35.68332023889523,,lightgbm_global_lag
2018-01-01,4,44,,20.399656284112208,,lightgbm_global_lag
2018-01-01,4,45,,54.89236257877079,,lightgbm_global_lag
2018-01-01,4,46,,42.5392925145709,,lightgbm_global_lag
2018-01-01,4,47,,16.323670986613127,,lightgbm_global_lag
2018-01-01,4,48,,35.06708462679021,,lightgbm_global_lag
2018-01-01,4,49,,19.40297471191902,,lightgbm_global_lag
2018-01-01,4,50,,43.14035152661622,,lightgbm_global_lag
2018-01-01,5,1,,11.586324689167023,,lightgbm_global_lag
2018-01-01,5,2,,27.87029837808257,,lightgbm_global_lag
2018-01-01,5,3,,18.69199954446493,,lightgbm_global_lag
2018-01-01,5,4,,10.910986864154587,,lightgbm_global_lag
2018-01-01,5,5,,10.15927268875005,,lightgbm_global_lag
2018-01-01,5,6,,28.53666096643853,,lightgbm_global_lag
2018-01-01,5,7,,27.644279078824024,,lightgbm_global_lag
2018-01-01,5,8,,37.88159486461227,,lightgbm_global_lag
2018-01-01,5,9,,24.674771071157902,,lightgbm_global_lag
2018-01-01,5,10,,35.50192239091526,,lightgbm_global_lag
2018-01-01,5,11,,33.7439919368158,,lightgbm_global_lag
2018-01-01,5,12,,33.23800599246819,,lightgbm_global_lag
2018-01-01,5,13,,41.445719052044396,,lightgbm_global_lag
2018-01-01,5,14,,31.479900004957106,,lightgbm_global_lag
2018-01-01,5,15,,44.602901019822795,,lightgbm_global_lag
2018-01-01,5,16,,12.320080189018196,,lightgbm_global_lag
2018-01-01,5,17,,15.813408322341193,,lightgbm_global_lag
2018-01-01,5,18,,43.03586859788646,,lightgbm_global_lag
2018-01-01,5,19,,19.271578764596192,,lightgbm_global_lag
2018-01-01,5,20,,25.116368613071106,,lightgbm_global_lag
2018-01-01,5,21,,19.107908541334,,lightgbm_global_lag
2018-01-01,5,22,,40.514399781740394,,lightgbm_global_lag
2018-01-01,5,23,,13.586421677094243,,lightgbm_global_lag
2018-01-01,5,24,,32.307117729495374,,lightgbm_global_lag
2018-01-01,5,25,,38.947821504815295,,lightgbm_global_lag
2018-01-01,5,26,,22.32935492091272,,lightgbm_global_lag
2018-01-01,5,27,,11.299145637465333,,lightgbm_global_lag
2018-01-01,5,28,,44.87849160943776,,lightgbm_global_lag
2018-01-01,5,29,,32.92923691381256,,lightgbm_global_lag
2018-01-01,5,30,,20.43511924316556,,lightgbm_global_lag
2018-01-01,5,31,,28.536200881261294,,lightgbm_global_lag
2018-01-01,5,32,,22.390968452714276,,lightgbm_global_lag
2018-01-01,5,33,,31.51162064440362,,lightgbm_global_lag
2018-01-01,5,34,,12.048313822347207,,lightgbm_global_lag
2018-01-01,5,35,,32.3482108033459,,lightgbm_global_lag
2018-01-01,5,36,,38.215999339786485,,lightgbm_global_lag
2018-01-01,5,37,,13.152073428940028,,lightgbm_global_lag
2018-01-01,5,38,,41.7230828542927,,lightgbm_global_lag
2018-01-01,5,39,,21.23971849097787,,lightgbm_global_lag
2018-01-01,5,40,,13.247024064793706,,lightgbm_global_lag
2018-01-01,5,41,,10.978544028469209,,lightgbm_global_lag
2018-01-01,5,42,,19.269341897426077,,lightgbm_global_lag
2018-01-01,5,43,,25.328456314897576,,lightgbm_global_lag
2018-01-01,5,44,,13.317412226481249,,lightgbm_global_lag
2018-01-01,5,45,,39.91623618739907,,lightgbm_global_lag
2018-01-01,5,46,,30.563690421233414,,lightgbm_global_lag
2018-01-01,5,47,,12.080342141626577,,lightgbm_global_lag
2018-01-01,5,48,,27.564195841013625,,lightgbm_global_lag
2018-01-01,5,49,,13.439925066933517,,lightgbm_global_lag
2018-01-01,5,50,,31.944927349805017,,lightgbm_global_lag
2018-01-01,6,1,,10.448130853404495,,lightgbm_global_lag
2018-01-01,6,2,,29.69577783597878,,lightgbm_global_lag
2018-01-01,6,3,,19.644738480574453,,lightgbm_global_lag
2018-01-01,6,4,,10.655015195732148,,lightgbm_global_lag
2018-01-01,6,5,,9.624349504177571,,lightgbm_global_lag
2018-01-01,6,6,,28.18289633493628,,lightgbm_global_lag
2018-01-01,6,7,,28.79916192184588,,lightgbm_global_lag
2018-01-01,6,8,,38.35524746795325,,lightgbm_global_lag
2018-01-01,6,9,,26.575601933210695,,lightgbm_global_lag
2018-01-01,6,10,,35.65622524301547,,lightgbm_global_lag
2018-01-01,6,11,,33.4341734038622,,lightgbm_global_lag
2018-01-01,6,12,,36.21939854583468,,lightgbm_global_lag
2018-01-01,6,13,,42.13091687193398,,lightgbm_global_lag
2018-01-01,6,14,,29.084893357648284,,lightgbm_global_lag
2018-01-01,6,15,,41.762966186746716,,lightgbm_global_lag
2018-01-01,6,16,,12.472047557628105,,lightgbm_global_lag
2018-01-01,6,17,,17.16617370243145,,lightgbm_global_lag
2018-01-01,6,18,,41.92991467117595,,lightgbm_global_lag
2018-01-01,6,19,,19.982068252522676,,lightgbm_global_lag
2018-01-01,6,20,,23.94561268220056,,lightgbm_global_lag
2018-01-01,6,21,,20.373015879738343,,lightgbm_global_lag
2018-01-01,6,22,,36.5983361711472,,lightgbm_global_lag
2018-01-01,6,23,,14.153353456082618,,lightgbm_global_lag
2018-01-01,6,24,,30.700647402465833,,lightgbm_global_lag
2018-01-01,6,25,,40.11360721215466,,lightgbm_global_lag
2018-01-01,6,26,,23.491660416186395,,lightgbm_global_lag
2018-01-01,6,27,,11.45136786952617,,lightgbm_global_lag
2018-01-01,6,28,,43.82800966106527,,lightgbm_global_lag
2018-01-01,6,29,,32.21579709757062,,lightgbm_global_lag
2018-01-01,6,30,,19.506513870068527,,lightgbm_global_lag
2018-01-01,6,31,,25.89339098555327,,lightgbm_global_lag
2018-01-01,6,32,,21.618153970042208,,lightgbm_global_lag
2018-01-01,6,33,,34.79226044762932,,lightgbm_global_lag
2018-01-01,6,34,,12.357215303198558,,lightgbm_global_lag
2018-01-01,6,35,,33.53406087332718,,lightgbm_global_lag
2018-01-01,6,36,,37.68186214469534,,lightgbm_global_lag
2018-01-01,6,37,,14.299308784890888,,lightgbm_global_lag
2018-01-01,6,38,,39.301733909405435,,lightgbm_global_lag
2018-01-01,6,39,,21.816107851732706,,lightgbm_global_lag
2018-01-01,6,40,,15.516471192587426,,lightgbm_global_lag
2018-01-01,6,41,,10.776300264151757,,lightgbm_global_lag
2018-01-01,6,42,,16.641942160066144,,lightgbm_global_lag
2018-01-01,6,43,,24.228787302048218,,lightgbm_global_lag
2018-01-01,6,44,,14.256191708847993,,lightgbm_global_lag
2018-01-01,6,45,,39.243893321849974,,lightgbm_global_lag
2018-01-01,6,46,,29.749944853764497,,lightgbm_global_lag
2018-01-01,6,47,,11.316479661143841,,lightgbm_global_lag
2018-01-01,6,48,,24.5025973013726,,lightgbm_global_lag
2018-01-01,6,49,,13.816262925524741,,lightgbm_global_lag
2018-01-01,6,50,,33.10333451990243,,lightgbm_global_lag
2018-01-01,7,1,,10.256936295826655,,lightgbm_global_lag
2018-01-01,7,2,,25.98702912332432,,lightgbm_global_lag
2018-01-01,7,3,,16.702207929517318,,lightgbm_global_lag
2018-01-01,7,4,,9.876136514674235,,lightgbm_global_lag
2018-01-01,7,5,,9.343227534232915,,lightgbm_global_lag
2018-01-01,7,6,,24.968910222242222,,lightgbm_global_lag
2018-01-01,7,7,,28.432517349077802,,lightgbm_global_lag
2018-01-01,7,8,,36.03527905495419,,lightgbm_global_lag
2018-01-01,7,9,,22.57373618233436,,lightgbm_global_lag
2018-01-01,7,10,,32.522706966102334,,lightgbm_global_lag
2018-01-01,7,11,,31.61186033308708,,lightgbm_global_lag
2018-01-01,7,12,,32.10501561031848,,lightgbm_global_lag
2018-01-01,7,13,,38.740289992467595,,lightgbm_global_lag
2018-01-01,7,14,,26.820523056935905,,lightgbm_global_lag
2018-01-01,7,15,,38.180830263771234,,lightgbm_global_lag
2018-01-01,7,16,,11.746327822603316,,lightgbm_global_lag
2018-01-01,7,17,,15.250491840920002,,lightgbm_global_lag
2018-01-01,7,18,,38.740577979401344,,lightgbm_global_lag
2018-01-01,7,19,,18.21316574552646,,lightgbm_global_lag
2018-01-01,7,20,,21.366584622846133,,lightgbm_global_lag
2018-01-01,7,21,,17.463571828303234,,lightgbm_global_lag
2018-01-01,7,22,,38.73172656270982,,lightgbm_global_lag
2018-01-01,7,23,,11.768458766395838,,lightgbm_global_lag
2018-01-01,7,24,,31.613633362946516,,lightgbm_global_lag
2018-01-01,7,25,,37.7112210756508,,lightgbm_global_lag
2018-01-01,7,26,,21.758614657364355,,lightgbm_global_lag
2018-01-01,7,27,,9.80010585566653,,lightgbm_global_lag
2018-01-01,7,28,,37.40093387999802,,lightgbm_global_lag
2018-01-01,7,29,,33.53961651221862,,lightgbm_global_lag
2018-01-01,7,30,,18.316125401661463,,lightgbm_global_lag
2018-01-01,7,31,,28.416594043669708,,lightgbm_global_lag
2018-01-01,7,32,,20.870209014663416,,lightgbm_global_lag
2018-01-01,7,33,,32.0705400323257,,lightgbm_global_lag
2018-01-01,7,34,,11.468701893204678,,lightgbm_global_lag
2018-01-01,7,35,,30.65261692310953,,lightgbm_global_lag
2018-01-01,7,36,,35.429077347324586,,lightgbm_global_lag
2018-01-01,7,37,,12.370886608839555,,lightgbm_global_lag
2018-01-01,7,38,,34.69364250426708,,lightgbm_global_lag
2018-01-01,7,39,,17.931570096390256,,lightgbm_global_lag
2018-01-01,7,40,,12.968248442890818,,lightgbm_global_lag
2018-01-01,7,41,,9.813664962518121,,lightgbm_global_lag
2018-01-01,7,42,,16.328007214457735,,lightgbm_global_lag
2018-01-01,7,43,,24.34881830397464,,lightgbm_global_lag
2018-01-01,7,44,,13.381136561372898,,lightgbm_global_lag
2018-01-01,7,45,,36.44478307498812,,lightgbm_global_lag
2018-01-01,7,46,,27.54471496449742,,lightgbm_global_lag
2018-01-01,7,47,,9.972960257689019,,lightgbm_global_lag
2018-01-01,7,48,,24.58983126463301,,lightgbm_global_lag
2018-01-01,7,49,,12.902556923059208,,lightgbm_global_lag
2018-01-01,7,50,,28.667949618019364,,lightgbm_global_lag
2018-01-01,8,1,,17.563854612785995,,lightgbm_global_lag
2018-01-01,8,2,,49.82368901783638,,lightgbm_global_lag
2018-01-01,8,3,,30.53356515481706,,lightgbm_global_lag
2018-01-01,8,4,,15.637520592925869,,lightgbm_global_lag
2018-01-01,8,5,,16.320113772582758,,lightgbm_global_lag
2018-01-01,8,6,,48.168798200135384,,lightgbm_global_lag
2018-01-01,8,7,,46.398350325885104,,lightgbm_global_lag
2018-01-01,8,8,,60.498802498028674,,lightgbm_global_lag
2018-01-01,8,9,,42.38981493764426,,lightgbm_global_lag
2018-01-01,8,10,,57.239512303442304,,lightgbm_global_lag
2018-01-01,8,11,,57.491145358174876,,lightgbm_global_lag
2018-01-01,8,12,,56.42532191453352,,lightgbm_global_lag
2018-01-01,8,13,,66.45993626471842,,lightgbm_global_lag
2018-01-01,8,14,,47.537093522598326,,lightgbm_global_lag
2018-01-01,8,15,,73.64352943030518,,lightgbm_global_lag
2018-01-01,8,16,,20.24091802331785,,lightgbm_global_lag
2018-01-01,8,17,,26.43081578899366,,lightgbm_global_lag
2018-01-01,8,18,,64.14463479017971,,lightgbm_global_lag
2018-01-01,8,19,,32.87327951024674,,lightgbm_global_lag
2018-01-01,8,20,,40.634462223119094,,lightgbm_global_lag
2018-01-01,8,21,,34.76557016049652,,lightgbm_global_lag
2018-01-01,8,22,,62.66488520157417,,lightgbm_global_lag
2018-01-01,8,23,,22.916103793837884,,lightgbm_global_lag
2018-01-01,8,24,,52.66847262543025,,lightgbm_global_lag
2018-01-01,8,25,,64.35414847257096,,lightgbm_global_lag
2018-01-01,8,26,,37.333988713242896,,lightgbm_global_lag
2018-01-01,8,27,,16.868628715097092,,lightgbm_global_lag
2018-01-01,8,28,,69.16981487887804,,lightgbm_global_lag
2018-01-01,8,29,,56.41608036140673,,lightgbm_global_lag
2018-01-01,8,30,,29.777321795022726,,lightgbm_global_lag
2018-01-01,8,31,,50.20003041934872,,lightgbm_global_lag
2018-01-01,8,32,,32.3948173841023,,lightgbm_global_lag
2018-01-01,8,33,,53.610571613276605,,lightgbm_global_lag
2018-01-01,8,34,,21.854355745641357,,lightgbm_global_lag
2018-01-01,8,35,,50.894918043462106,,lightgbm_global_lag
2018-01-01,8,36,,63.82959508807672,,lightgbm_global_lag
2018-01-01,8,37,,22.922621068894028,,lightgbm_global_lag
2018-01-01,8,38,,66.14527979277547,,lightgbm_global_lag
2018-01-01,8,39,,37.07161397231277,,lightgbm_global_lag
2018-01-01,8,40,,22.958359038003135,,lightgbm_global_lag
2018-01-01,8,41,,18.75173173897488,,lightgbm_global_lag
2018-01-01,8,42,,29.163034360581033,,lightgbm_global_lag
2018-01-01,8,43,,39.79213655631523,,lightgbm_global_lag
2018-01-01,8,44,,22.928138827480065,,lightgbm_global_lag
2018-01-01,8,45,,63.367724082783944,,lightgbm_global_lag
2018-01-01,8,46,,48.21468058483852,,lightgbm_global_lag
2018-01-01,8,47,,17.77156199803533,,lightgbm_global_lag
2018-01-01,8,48,,40.66857821269387,,lightgbm_global_lag
2018-01-01,8,49,,23.174771120436287,,lightgbm_global_lag
2018-01-01,8,50,,55.2702625402933,,lightgbm_global_lag
2018-01-01,9,1,,15.439470659675138,,lightgbm_global_lag
2018-01-01,9,2,,41.70786038835393,,lightgbm_global_lag
2018-01-01,9,3,,25.48829561304922,,lightgbm_global_lag
2018-01-01,9,4,,15.427875365708505,,lightgbm_global_lag
2018-01-01,9,5,,12.959571009435193,,lightgbm_global_lag
2018-01-01,9,6,,38.70753528449341,,lightgbm_global_lag
2018-01-01,9,7,,42.040317580353786,,lightgbm_global_lag
2018-01-01,9,8,,52.43971851958119,,lightgbm_global_lag
2018-01-01,9,9,,36.5588860578893,,lightgbm_global_lag
2018-01-01,9,10,,50.714459996853115,,lightgbm_global_lag
2018-01-01,9,11,,50.14052312645994,,lightgbm_global_lag
2018-01-01,9,12,,45.625237238019736,,lightgbm_global_lag
2018-01-01,9,13,,55.48588030168279,,lightgbm_global_lag
2018-01-01,9,14,,39.17442700621002,,lightgbm_global_lag
2018-01-01,9,15,,57.67818938342793,,lightgbm_global_lag
2018-01-01,9,16,,17.45050745697888,,lightgbm_global_lag
2018-01-01,9,17,,22.046432723763356,,lightgbm_global_lag
2018-01-01,9,18,,55.499331048250575,,lightgbm_global_lag
2018-01-01,9,19,,28.358927692583947,,lightgbm_global_lag
2018-01-01,9,20,,33.024681446847055,,lightgbm_global_lag
2018-01-01,9,21,,27.16006881658771,,lightgbm_global_lag
2018-01-01,9,22,,53.04443724859819,,lightgbm_global_lag
2018-01-01,9,23,,20.177295164539927,,lightgbm_global_lag
2018-01-01,9,24,,44.592006201013206,,lightgbm_global_lag
2018-01-01,9,25,,55.9929994685162,,lightgbm_global_lag
2018-01-01,9,26,,33.30552882670091,,lightgbm_global_lag
2018-01-01,9,27,,15.499804413528993,,lightgbm_global_lag
2018-01-01,9,28,,60.73085104408969,,lightgbm_global_lag
2018-01-01,9,29,,51.135864425539886,,lightgbm_global_lag
2018-01-01,9,30,,27.497975395934464,,lightgbm_global_lag
2018-01-01,9,31,,40.90682842434084,,lightgbm_global_lag
2018-01-01,9,32,,29.80428551365332,,lightgbm_global_lag
2018-01-01,9,33,,44.263835292268936,,lightgbm_global_lag
2018-01-01,9,34,,15.985630205505013,,lightgbm_global_lag
2018-01-01,9,35,,46.61309836444877,,lightgbm_global_lag
2018-01-01,9,36,,51.99064909069651,,lightgbm_global_lag
